Price,Close,High,Low,Open,Volume
Ticker,BEML.NS,BEML.NS,BEML.NS,BEML.NS,BEML.NS
Date,,,,,
2010-03-19,768.1666870117188,776.6930365201108,763.0364347424451,765.9267280367554,116288
2010-03-22,758.8453979492188,764.4091880432186,751.4751355745856,764.4091880432186,30588
2010-03-23,755.1602783203125,772.3575056878716,748.7655431245877,765.2040384811828,39533
2010-03-25,747.03125,760.8685115257481,743.8158164773238,760.8685115257481,58458
2010-03-26,759.0260620117188,764.4092419132713,746.4172019426954,746.4172019426954,44022
2010-03-29,764.1924438476562,776.4762152971311,754.510009414164,754.510009414164,46226
2010-03-30,757.2197265625,775.3201663255325,753.6430186693166,761.0132300206417,35554
2010-03-31,758.411865234375,765.6014123616493,752.1977408811457,758.8815365105015,38210
2010-04-01,765.2039794921875,771.7071643208063,760.1459933953219,761.2298662611029,26186
2010-04-05,768.92529296875,775.8258845657905,764.5899058093356,769.5394946355307,40273
2010-04-06,786.0501708984375,796.5636014517368,770.2620111414169,773.1523038472205,160843
2010-04-07,777.8131103515625,798.4425190173471,771.7073822512531,789.0490911707172,81487
2010-04-08,772.8632202148438,787.6036916304505,769.5393889384429,776.765120488459,39882
2010-04-09,778.2464599609375,841.7966652303745,767.371755387274,841.7966652303745,159893
2010-04-12,781.3173828125,796.2746512755931,776.7652002697725,783.9909325619415,66286
2010-04-13,776.51220703125,789.0487996045239,774.5973895726787,783.9908139482875,38612
2010-04-15,771.3096923828125,787.5675756210086,769.539405134771,780.3779765048795,23694
2010-04-16,756.0275268554688,772.2853618189151,753.0649682571661,771.3460190795587,38843
2010-04-19,748.9100952148438,751.4751949390186,734.8560361532366,751.4751949390186,80010
2010-04-20,750.4274291992188,757.9783024870962,741.3591442627094,751.4390369649734,31448
2010-04-21,745.152587890625,762.3136812211577,742.0816846146514,755.0880018113057,71453
2010-04-22,741.0700073242188,752.9201853772681,737.0235769633392,742.8041618411315,93181
2010-04-23,746.3812255859375,749.3076518020409,736.0845349330459,742.804464977561,86347
2010-04-26,758.9898681640625,761.5911526126193,744.7551997865845,751.4751278821157,78092
2010-04-27,759.3512573242188,770.9123770422868,751.6558534648643,757.9783236280651,79562
2010-04-28,756.5693359375,763.3976626004918,745.0443484100871,745.6946303244175,172381
2010-04-29,758.2672729492188,769.5032500706641,749.3073868467775,754.6543810206753,67878
2010-04-30,757.2919921875,764.6622035430751,755.0881657728793,762.3138467517322,17002
2010-05-03,750.066162109375,762.1692704470029,747.8623359789734,755.0880683920295,77447
2010-05-04,741.8648071289062,758.4839621942565,738.1074374937889,758.4839621942565,29899
2010-05-05,731.3875122070312,741.3590052722009,716.6831745033013,726.1849963628586,47980
2010-05-06,733.3024291992188,751.4751307223903,727.6302413791132,751.4751307223903,18600
2010-05-07,714.0819702148438,730.5204630432027,711.3000754566648,729.0753167883751,30483
2010-05-10,727.2689208984375,735.4701274725401,716.7916232990473,729.0753406846636,13373
2010-05-11,719.1039428710938,734.8560239572455,716.0691718877531,727.6302914820284,14068
2010-05-12,718.9592895507812,735.5784975844941,715.9606516701182,735.5784975844941,11486
2010-05-13,729.3644409179688,732.6882723566589,721.8496483193958,732.6882723566589,12321
2010-05-14,726.22119140625,732.47144794653,718.9593272028658,726.4741195050591,12367
2010-05-17,724.4869995117188,731.2430595361584,708.1929847153791,731.2430595361584,24135
2010-05-18,757.6892700195312,763.7588640547706,715.3465373929578,720.4045236946456,93574
2010-05-19,711.6253051757812,753.6428971961672,706.747929411147,740.6365792791659,47068
2010-05-20,716.105224609375,728.3167303516324,711.011105665568,722.3554816512438,12503
2010-05-21,719.2483520507812,722.5721831927717,697.2821499734365,708.1207206771335,62501
2010-05-24,722.2111206054688,729.7981275500524,718.9595013154368,726.1852346831544,9040
2010-05-25,705.0137329101562,726.1850719487971,700.9311695983899,726.1850719487971,124382
2010-05-26,705.736328125,721.8135496351076,697.7880488416121,704.5079772085572,11218
2010-05-27,696.4872436523438,720.2598622370069,687.8886324735458,720.2598622370069,60907
2010-05-28,709.0601196289062,711.6614040354485,700.8950452751811,710.9388046690494,24712
2010-05-31,701.2925415039062,705.953121768688,695.1145496174101,704.507975324113,33577
2010-06-01,697.2821655273438,700.8227922507763,691.501580392144,695.1144722846761,33622
2010-06-02,699.6305541992188,708.0846367875156,695.1145045813081,700.8950376190203,10072
2010-06-03,718.23681640625,728.858645037867,701.6176590310387,708.1207916316657,45133
2010-06-04,722.9696655273438,729.6534611002659,718.959367237163,721.8496600452411,25139
2010-06-07,706.7117919921875,718.9593778364903,703.0628195237729,715.3465379561644,9034
2010-06-08,720.2239379882812,728.0999522342041,699.4499508772708,699.4499508772708,34192
2010-06-09,720.3682861328125,726.9076028599121,716.9722422785729,726.6908073631417,8195
2010-06-10,722.0665893554688,726.6187725702849,716.141472291279,720.4046471181672,8290
2010-06-11,723.4031982421875,735.5785709964105,717.5142149119606,729.0753860488666,39221
2010-06-14,732.4716186523438,740.6366946651075,721.1272409332062,729.7981208954019,18682
2010-06-15,730.9177856445312,735.578417131302,725.8236679334766,733.4106718135374,7466
2010-06-16,730.0869140625,736.1565073003818,725.462467058977,731.2430519964122,19414
2010-06-17,732.5075073242188,737.0235564052372,723.4753567961213,727.2688589706011,11518
2010-06-18,738.3605346679688,740.636626046498,726.9077602280144,737.0237335472717,20045
2010-06-21,748.8377075195312,756.5330577991223,739.2636199431114,742.804194297522,78445
2010-06-22,737.890869140625,755.8106443165464,735.5786451533519,755.8106443165464,43856
2010-06-23,742.44287109375,746.2725058678305,735.5784659857213,735.5784659857213,21245
2010-06-24,725.2457275390625,755.0518643776182,723.2947773537859,746.5615968666278,125226
2010-06-25,729.0392456054688,733.4108173219583,719.0316187302923,723.294792686176,15629
2010-06-28,729.9424438476562,735.5785512820919,724.5231842970251,729.797965868565,10767
2010-06-29,721.3438720703125,731.9657009922075,716.1052227860687,731.2431539573112,15901
2010-06-30,723.0057373046875,727.1966458140932,711.8058405238629,721.1270523740551,13400
2010-07-01,718.9592895507812,727.5940344544413,715.3464501140995,723.0057199912854,8749
2010-07-02,722.716796875,733.2663081253677,719.8265040385496,722.5722665233567,28113
2010-07-05,711.3001708984375,729.3283427359337,709.3492205743398,722.5722817789392,29404
2010-07-06,719.9708251953125,722.3914462277157,713.2148182186655,722.3914462277157,157940
2010-07-07,724.1258544921875,735.614708990813,718.9955503593205,720.404564274836,51712
2010-07-08,722.1026611328125,734.1335048531062,717.5865585265236,729.7980652028556,31945
2010-07-09,723.4754028320312,731.7488743981114,717.5141548264903,722.5721929583549,37442
2010-07-12,722.0303955078125,730.5206118470712,720.4045860026873,729.0754652978735,32245
2010-07-13,719.8265380859375,729.3644944241499,715.3827008573384,726.1490081444113,54085
2010-07-14,732.8688354492188,747.8261021374066,715.5271323719389,725.4624934574141,131579
2010-07-15,735.7229614257812,744.249308414764,731.9655917266406,732.6881910197396,46517
2010-07-16,725.4263916015625,740.7449324188578,724.0173778395603,738.4687889551054,23690
2010-07-19,737.2766723632812,758.7009424364923,722.5723311172378,722.5723311172378,106044
2010-07-20,737.9270629882812,745.6224152656727,733.4109600454728,740.6366933343194,19074
2010-07-21,746.7785034179688,750.752669551626,737.7463505046269,739.1914970654045,28499
2010-07-22,742.91259765625,755.0879695796243,739.1913603511648,748.2235115940006,50825
2010-07-23,737.4210205078125,751.4027588421623,733.4107228107295,751.4027588421623,34689
2010-07-26,735.21728515625,744.2494375072393,731.9657186884652,737.7463045716698,43417
2010-07-27,733.1580200195312,737.7463353820622,726.6187018555644,726.6187018555644,70092
2010-07-28,732.7605590820312,736.3011863996986,729.0031885867526,733.4831585282396,15502
2010-07-29,728.641845703125,736.3011163272193,723.8006026823028,736.3011163272193,28668
2010-07-30,734.0973510742188,741.3591638401779,722.5723115973963,722.5723115973963,17035
2010-08-02,744.9359741210938,749.307546532246,723.7284463662411,734.8560804704396,39100
2010-08-03,742.1178588867188,748.5848590789377,737.0598201764252,744.2855523582232,20618
2010-08-04,741.4675903320312,748.5849253790998,736.3012057651421,747.0675136316186,24044
2010-08-05,740.9617309570312,745.6584438481202,738.6495071003467,743.6352807023155,12161
2010-08-06,732.4354248046875,758.7009382863627,730.5206069489911,747.1397659702976,56121
2010-08-09,738.9597778320312,742.1036401847813,731.4290371500399,737.7168148422817,16064
2010-08-10,735.2308349609375,746.6731612344961,734.792157789137,739.1789824938757,68553
2010-08-11,728.0659790039062,739.8738652188395,726.0553436309946,736.9858751707402,149154
2010-08-12,725.3241577148438,731.2098197861168,716.8795006154631,723.825321554577,17427
2010-08-13,737.863037109375,756.6532479440268,723.9348895653565,726.3110799344546,159547
2010-08-16,738.3748168945312,744.2970387317303,735.0481504640246,742.1035996868096,54343
2010-08-17,742.8349609375,752.3031638316846,734.7924196196259,741.3726855148641,85842
2010-08-18,745.101318359375,748.3183024427968,733.0375618131152,743.5659215286252,46261
2010-08-19,747.55078125,751.5354910456078,742.83496023714,745.942262390591,72954
2010-08-20,745.9788208007812,766.9624226895102,742.1037935965104,766.9624226895102,39631
2010-08-23,746.6002807617188,754.4599645337146,742.9080049749149,754.4599645337146,85298
2010-08-24,746.0884399414062,752.8880174004419,744.5896037929739,750.1462181109931,52769
2010-08-25,747.294921875,751.3893146143486,738.4481998262065,738.4481998262065,175234
2010-08-26,732.8548583984375,755.9953376402547,727.8831646738703,747.2216856744308,307303
2010-08-27,734.0977783203125,742.1037048000771,724.2274071935856,734.0612174652694,66039
2010-08-30,737.936279296875,741.9209358053445,726.7498758168874,737.7169141561845,24458
2010-08-31,737.7168579101562,739.9102972028298,730.8441591736716,734.7923075110882,16353
2010-09-01,740.7510986328125,744.0412046195518,735.706230596199,738.4480297407696,15312
2010-09-02,775.80908203125,778.6605107231087,738.8135777583497,744.2971230047868,449295
2010-09-03,829.1455078125,847.3873609333014,778.6605307429073,778.6605307429073,752508
2010-09-06,873.7449340820312,884.602290026245,832.7647168418463,832.7647168418463,531788
2010-09-07,868.5902709960938,884.6752976017315,857.7694773053319,877.3639218718962,236422
2010-09-08,857.1115112304688,872.2460629875976,848.8496585697557,866.3969618831371,168317
2010-09-09,881.7142944335938,905.147207504619,862.7413290519534,862.7413290519534,326881
2010-09-13,866.4700927734375,899.2249639292415,855.4299328671821,899.2249639292415,95158
2010-09-14,855.6492309570312,879.3746299527406,853.4924054047381,862.7412951474804,49233
2010-09-15,854.0408935546875,864.9348114933113,836.420465985308,855.5031690419378,95235
2010-09-16,842.7081298828125,855.4299301784642,837.8095050219955,855.4299301784642,67020
2010-09-17,851.6280517578125,867.7495882903152,840.8072036969867,840.8072036969867,117405
2010-09-20,849.1055297851562,859.0855300827877,841.3189157668279,851.7741541738703,41539
2010-09-21,834.3001098632812,859.0856157307883,829.840162166188,851.8107999501462,50050
2010-09-22,831.9239501953125,854.2967052584663,826.3307216894605,836.3472842139043,47237
2010-09-23,811.9638061523438,842.4887815890787,799.132376825374,833.6054476795833,61926
2010-09-24,797.5238037109375,815.1076130691258,792.6617402469719,807.9424808555824,105127
2010-09-27,815.144287109375,821.7611134334571,785.9719552615542,800.9968249783988,102280
2010-09-28,813.7186889648438,818.8732406983506,808.637311942932,818.8732406983506,54900
2010-09-29,808.6737670898438,821.7976843401697,806.4437667208349,813.0605931258322,98238
2010-09-30,789.0062866210938,810.0995724276227,785.9720530172366,797.6702570917889,61287
2010-10-01,809.6973266601562,831.302408094849,789.627589226375,801.3257914332095,110361
2010-10-04,836.6396484375,843.7316591577896,792.2596474290833,792.2596474290833,259741
2010-10-05,870.2354736328125,885.4065870438305,838.7600191782356,845.1940413289126,173430
2010-10-06,861.3522338867188,893.4491204889309,851.9205912614347,883.2132448761942,94472
2010-10-07,842.5619506835938,883.2131749690893,828.4876095833881,870.0526963828331,115326
2010-10-08,836.8956298828125,855.4299713626434,830.7906554343355,852.5419815057664,26085
2010-10-11,846.5831298828125,854.6987389228495,838.1750869893515,844.4628652253098,25709
2010-10-12,837.0052490234375,854.625620706105,821.1395864419786,854.625620706105,38811
2010-10-13,834.7023315429688,860.5479995542039,828.3048695549405,837.261273948775,55742
2010-10-14,837.4074096679688,847.3874109349541,833.5689435663013,837.2246583692104,22059
2010-10-15,833.0206909179688,850.2390022928072,823.5524874449651,839.9299519849885,62543
2010-10-18,820.1159057617188,835.616011215026,798.5839486412613,833.4956937759448,56683
2010-10-19,828.3779296875,845.5596259351006,818.1420018650615,818.1420018650615,32749
2010-10-20,825.8919677734375,838.9793232828241,820.335353628266,826.1844546148128,28839
2010-10-21,838.1385498046875,843.7317249399479,828.3778609732743,828.3778609732743,30872
2010-10-22,835.2872314453125,850.2389809599689,829.8402460269888,840.6610421551011,15998
2010-10-25,826.2940673828125,838.650311510869,824.7221625893867,838.650311510869,26052
2010-10-26,827.2080078125,832.0335108756376,823.2964201642411,823.2964201642411,8579
2010-10-27,822.345947265625,833.386159974,804.981501324986,829.9132495911732,48133
2010-10-28,799.9732055664062,832.6184470676184,793.2833106935167,819.2386573218391,53930
2010-10-29,821.5418090820312,833.4958855997778,786.7031246456695,800.5947677777397,41860
2010-11-01,812.1832275390625,819.9697893362851,798.8399453232383,807.1749199776416,11623
2010-11-02,804.908447265625,816.6797191168217,800.9968592725614,814.6325229733956,15693
2010-11-03,825.4168701171875,838.6139104380388,807.3212572238449,807.3212572238449,51278
2010-11-04,830.6810302734375,851.7743153465443,822.6385417452015,840.807275901358,27152
2010-11-08,830.0593872070312,839.8931970255355,821.0664240290241,829.8400750736255,21381
2010-11-09,819.4215698242188,837.4806216831151,815.2540555592772,827.6468097974605,22500
2010-11-10,824.4297485351562,891.9867953378742,811.5617572826028,891.9867953378742,9589
2010-11-11,823.1502685546875,852.980642899877,820.3719613234713,820.3719613234713,110251
2010-11-12,806.8458862304688,846.6562598363132,796.9755150135463,833.4957825426656,92861
2010-11-15,804.1406860351562,824.7222231460955,798.1819551535389,810.0994699035232,52509
2010-11-16,807.1749267578125,818.873129460607,791.5651362016025,814.778737319929,62868
2010-11-18,804.5794677734375,808.5276169601026,773.5427401947502,808.5276169601026,31837
2010-11-19,799.4979248046875,816.6796187869727,784.7289822702454,789.7006755962508,17580
2010-11-22,793.9048461914062,804.2504034945819,789.6276496176798,799.1690269897407,100558
2010-11-23,787.9093627929688,799.8634368186442,784.765500404434,790.3586749617454,21682
2010-11-24,778.6605224609375,799.790364977113,772.0803104554162,793.9047562213974,10146
2010-11-25,761.4789428710938,792.5522297781613,745.8325903440206,779.391803787758,39354
2010-11-26,724.3370361328125,767.6203164922913,696.8462954201583,759.6509514575774,65523
2010-11-29,716.6603393554688,727.1887025639317,709.202717840531,721.632087032094,30393
2010-11-30,718.6340942382812,725.1046225241585,699.7707631407955,712.8581160913808,31914
2010-12-01,744.5895385742188,749.4150413168837,720.9007021114322,729.6743530956855,88554
2010-12-02,750.2559204101562,758.1887786498988,745.7594118466097,752.3031164703156,13875
2010-12-03,737.863037109375,751.6083803993321,734.9384869648326,747.2215551825185,7754
2010-12-06,735.2308349609375,752.3394566080916,731.246179568189,739.9101464380325,9078
2010-12-07,748.2819213867188,759.6511304470839,728.2122341683843,734.7924473249764,24839
2010-12-08,734.7557373046875,750.1461610645185,729.7840440789503,748.3183303350529,14254
2010-12-09,731.3560180664062,741.9575008849731,727.5175519764682,741.9575008849731,38218
2010-12-10,729.67431640625,740.3489192683443,723.8252160441853,740.3489192683443,19226
2010-12-13,730.917236328125,736.9857018803193,717.2815752350539,731.1731622904844,14126
2010-12-14,734.7557373046875,745.028224424666,731.1366366992851,737.7168485200591,43954
2010-12-15,725.141357421875,748.6108841229103,723.0942143748734,731.9043741152125,28295
2010-12-16,723.09423828125,731.1367262682014,720.1696875611311,723.8253494679043,15581
2010-12-20,725.5069580078125,731.0635723391454,720.3158462669508,727.4809793194977,11058
2010-12-21,729.4915161132812,734.0611456659993,727.4808812295549,734.0611456659993,6738
2010-12-22,725.7627563476562,738.0458781645547,723.8983648102261,731.1366188308779,8160
2010-12-23,726.0917358398438,734.0245929078145,723.898349661339,726.0186141361032,14240
2010-12-24,726.96923828125,730.3689740554444,720.900771918809,720.900771918809,12918
2010-12-27,716.1848754882812,730.8076269972183,712.9313304982343,730.4054576166595,37366
2010-12-28,714.7591552734375,725.9089965833615,710.6647636901309,715.0515891064982,49773
2010-12-29,719.4751586914062,722.8018262070776,712.8583845218542,716.0022477285715,18694
2010-12-30,730.25927734375,734.7922932838145,718.0858378680034,720.9007056505865,24971
2010-12-31,754.7157592773438,766.2311559749568,730.4054420356659,730.4054420356659,75885
2011-01-03,751.7548217773438,769.5945611624547,749.4151916429159,760.3456702193109,28734
2011-01-04,748.5011596679688,760.3821127941005,745.5766092081908,759.0660809832242,19293
2011-01-05,735.9988403320312,753.8020188770616,734.06132667348,749.4151924999596,16421
2011-01-06,726.7132568359375,752.9245277675674,723.9715107170915,745.5765909433758,56044
2011-01-07,721.6685180664062,734.7923823582929,719.4385176925869,733.330107009809,31699
2011-01-10,707.1920166015625,723.825352529179,705.5469369445066,723.7887916710165,17306
2011-01-11,703.4998779296875,712.1272883757765,687.5245283622797,705.6201961693032,48940
2011-01-12,707.2650756835938,712.127139885364,693.1541742279109,694.5798887165447,32122
2011-01-13,697.6141357421875,726.7499628828236,694.616516034207,709.2026570483507,38220
2011-01-14,694.3604736328125,708.3983053503306,690.924124166815,702.0739662571033,27642
2011-01-17,691.0704345703125,699.697843433196,680.6883164426905,690.9241911360004,66322
2011-01-18,687.1953125,703.3534611959857,676.4110264181675,703.3534611959857,49876
2011-01-19,687.8533935546875,696.7732355684828,681.5656152223082,685.8061975890879,10839
2011-01-20,689.3521118164062,694.5797304166501,680.7247051355265,680.7247051355265,7345
2011-01-21,693.9584350585938,704.084680317321,685.4407086415703,685.8062642461726,34363
2011-01-24,689.8640747070312,702.6223835144564,683.6859255423137,694.5798955243681,26093
2011-01-25,679.4817504882812,696.0420138874515,674.839052434184,694.579738856649,42939
2011-01-27,662.0443725585938,679.9572349299344,658.7908266568315,678.6777636843951,93716
2011-01-28,649.030029296875,669.611566352552,639.8542609344794,665.3343699758533,33119
2011-01-31,636.1620483398438,643.4003033420443,626.6207242430227,643.4003033420443,30383
2011-02-01,606.3317260742188,642.4864433492999,597.6311949773194,625.8530532577402,39734
2011-02-02,599.3128051757812,621.3931265566875,592.2207403650267,617.2621733957709,71824
2011-02-03,595.1087646484375,610.4991915547935,582.7160104238468,610.4991915547935,42309
2011-02-04,580.9979248046875,603.1879324455157,577.5981352705638,603.1879324455157,46568
2011-02-07,555.5541381835938,599.532022694954,552.7392704137086,599.532022694954,89963
2011-02-08,493.7366638183594,567.3621288971074,481.8191481252491,567.3621288971074,857881
2011-02-09,427.6053466796875,494.97959658614684,416.74796296659554,492.05504557332205,2602204
2011-02-10,430.7857666015625,449.83188119901746,421.1347595427868,424.022749488606,891866
2011-02-11,449.2468566894531,457.0334700845171,428.44603760760856,440.4732327943922,540866
2011-02-14,475.9699401855469,479.00411998190077,454.1820568863533,457.6915277567566,406730
2011-02-15,483.06201171875,495.01608711654205,471.58317446835184,480.3568262602767,352008
2011-02-16,488.94781494140625,497.17310924784215,479.40648838223444,482.55035203934193,213510
2011-02-17,496.9171142578125,499.3664270751935,486.2059474128601,489.1304984489342,188409
2011-02-18,481.4900207519531,507.59160919460976,476.07959722018285,484.4511320021803,214718
2011-02-21,488.39935302734375,492.56681411825974,476.9570757169607,489.86162844311735,95715
2011-02-22,485.4380798339844,501.1940564309653,481.19749843508345,489.1303015110622,176185
2011-02-23,482.842529296875,492.2742212275867,481.7824236769192,486.20575636817273,55944
2011-02-24,463.2481994628906,488.28963080835587,441.60655685842534,486.13280521257013,532762
2011-02-25,448.5523376464844,485.4015976551011,439.41310461059754,467.92741736616057,1036526
2011-02-28,453.6336975097656,458.422639239067,442.5935389360541,450.4532743031064,169430
2011-03-01,470.01123046875,471.9487439719676,453.3047731040671,459.88498564879666,163187
2011-03-03,472.7530517578125,480.3569165318269,459.5926245834874,467.92754766409104,102351
2011-03-04,470.63275146484375,482.2578334574778,468.87798911571224,470.8520636417636,61418
2011-03-07,466.1361389160156,469.6090489952398,453.3047103345476,457.39904893259364,57943
2011-03-08,468.65863037109375,475.97000696576936,465.1857198652791,467.9640270752311,68388
2011-03-09,484.34149169921875,491.3238736002152,469.75535228593856,469.75535228593856,111291
2011-03-10,478.3096008300781,483.8662148311982,472.3142565782689,482.55018303936635,50888
2011-03-11,486.9005126953125,490.3003016839902,467.92749330774,475.2388703256895,156939
2011-03-14,490.92181396484375,494.2484814431127,484.81678595549096,487.6682152225787,103893
2011-03-15,492.3475341796875,503.7532513773346,464.4181090007648,475.2389053964606,156344
2011-03-16,493.8097229003906,502.9854908496608,491.21416710297075,502.9854908496608,64018
2011-03-17,489.82501220703125,494.8333195112035,480.02776273029133,492.78612356321366,61318
2011-03-18,482.5867614746094,497.0632706723858,476.9935864155014,482.6598831857214,153527
2011-03-21,484.45123291015625,487.6682178214297,475.4217068495923,482.6599626400245,52178
2011-03-22,483.6104431152344,489.6422964977027,478.894621800199,489.6422964977027,128255
2011-03-23,497.1363830566406,502.6564363010739,486.16934529076815,489.78844602894014,177302
2011-03-24,501.4867248535156,515.4148760805238,493.5173050569428,497.17302019766345,124137
2011-03-25,510.552734375,517.6447454354164,503.02204604184874,510.552734375,138645
2011-03-28,506.0563049316406,518.6684242010879,497.6116998825265,497.6116998825265,85698
2011-03-29,505.398193359375,509.52909273468595,498.9641722661889,504.41115633364046,43611
2011-03-30,507.0799255371094,514.7934196886528,504.520930111767,514.7934196886528,38273
2011-03-31,498.59857177734375,511.758993618174,492.0914295672442,511.758993618174,120611
2011-04-01,516.1458740234375,524.6636518708178,499.4028581350593,505.91000104438746,129648
2011-04-04,539.2864990234375,541.0412614650905,516.913741526487,520.569403886439,149972
2011-04-05,548.279541015625,554.2017121738539,535.3018119117028,545.1721854866837,113470
2011-04-06,548.7911376953125,559.2098684080278,544.8064814730518,558.1497096110039,92892
2011-04-07,555.1155395507812,563.0118371554115,543.6732625851282,549.8513588099448,119580
2011-04-08,538.1531372070312,556.394989574263,534.2049889301247,555.7369471991972,76863
2011-04-11,528.502197265625,545.7570147063612,526.8205567590699,537.3489181470868,45925
2011-04-13,533.6931762695312,540.7851868524997,523.4938111449095,525.6506894951676,88916
2011-04-15,532.3771362304688,539.1035911702379,529.3429034411652,539.1035911702379,55361
2011-04-18,529.5621948242188,540.9679614829419,526.4914542900062,528.6482795353795,45089
2011-04-19,523.4207153320312,535.2651604446288,520.6058474710977,527.9903452393193,37722
2011-04-20,528.648193359375,533.7296208821358,524.5904164968042,532.8522665868086,23884
2011-04-21,530.3300170898438,537.3123460151263,526.6012335487321,531.0611282604834,15710
2011-04-25,532.0481567382812,537.2027076527428,525.1389496403042,532.2675218779386,33774
2011-04-26,529.5621948242188,531.7190730563319,523.7496554367489,527.1860044758889,16461
2011-04-27,527.076416015625,532.9985854296784,525.1023418820258,529.9278446559917,28240
2011-04-28,517.900634765625,530.00089924451,515.7437564228148,526.4183596062729,76991
2011-04-29,508.0303649902344,527.3689402543555,502.437189310781,527.3689402543555,36395
2011-05-02,490.30029296875,511.795693331357,478.8945768155403,501.55981867492585,58038
2011-05-03,484.597412109375,504.33810228548055,478.3096335799933,500.82863094688986,72373
2011-05-04,492.82269287109375,495.71068256627444,479.5890936794663,485.5113164934058,47731
2011-05-05,480.83203125,503.71658245975675,478.9675866587186,503.71658245975675,50135
